# t theta omega E_kin E_pot E_tot
4.47000 1.03666 -0.09841 0.00484 4.81571 4.82055
4.48000 1.03526 -0.18006 0.01621 4.80396 4.82017
4.49000 1.03305 -0.26183 0.03428 4.78533 4.81961
4.50000 1.03003 -0.34370 0.05907 4.75985 4.81891
4.51000 1.02618 -0.42562 0.09057 4.72753 4.81811
4.52000 1.02151 -0.50754 0.12880 4.68844 4.81724
4.53000 1.01603 -0.58943 0.17371 4.64262 4.81634
4.54000 1.00973 -0.67124 0.22528 4.59016 4.81545
4.55000 1.00260 -0.75293 0.28345 4.53115 4.81460
4.56000 0.99467 -0.83445 0.34815 4.46569 4.81384
4.57000 0.98592 -0.91575 0.41930 4.39390 4.81320
4.58000 0.97635 -0.99678 0.49679 4.31593 4.81272
4.59000 0.96598 -1.07750 0.58050 4.23194 4.81244
4.60000 0.95480 -1.15784 0.67030 4.14209 4.81239
4.61000 0.94283 -1.23775 0.76602 4.04659 4.81261
4.62000 0.93005 -1.31718 0.86748 3.94565 4.81313
4.63000 0.91648 -1.39606 0.97449 3.83950 4.81399
4.64000 0.90213 -1.47433 1.08682 3.72840 4.81522
4.65000 0.88700 -1.55192 1.20423 3.61263 4.81686
4.66000 0.87110 -1.62878 1.32646 3.49247 4.81893
4.67000 0.85443 -1.70482 1.45321 3.36826 4.82146
4.68000 0.83700 -1.77998 1.58417 3.24032 4.82449
4.69000 0.81883 -1.85419 1.71901 3.10903 4.82804
4.70000 0.79992 -1.92736 1.85737 2.97476 4.83213
4.71000 0.78029 -1.99943 1.99886 2.83792 4.83678
4.72000 0.75994 -2.07031 2.14309 2.69894 4.84203
4.73000 0.73889 -2.13992 2.28962 2.55825 4.84788
4.74000 0.71714 -2.20817 2.43802 2.41634 4.85436
4.75000 0.69473 -2.27499 2.58780 2.27368 4.86147
4.76000 0.67165 -2.34029 2.73848 2.13076 4.86924
4.77000 0.64793 -2.40398 2.88955 1.98812 4.87767
4.78000 0.62357 -2.46597 3.04050 1.84628 4.88678
4.79000 0.59861 -2.52617 3.19077 1.70578 4.89656
4.80000 0.57306 -2.58451 3.33984 1.56718 4.90702
4.81000 0.54693 -2.64088 3.48713 1.43103 4.91816
4.82000 0.52025 -2.69521 3.63208 1.29790 4.92998
4.83000 0.49303 -2.74741 3.77412 1.16835 4.94248
4.84000 0.46531 -2.79739 3.91269 1.04296 4.95564
4.85000 0.43709 -2.84507 4.04720 0.92227 4.96947
4.86000 0.40841 -2.89036 4.17710 0.80685 4.98395
4.87000 0.37929 -2.93320 4.30183 0.69723 4.99906
4.88000 0.34976 -2.97350 4.42085 0.59394 5.01479
4.89000 0.31983 -3.01119 4.53363 0.49748 5.03111
4.90000 0.28954 -3.04620 4.63967 0.40834 5.04802
4.91000 0.25892 -3.07847 4.73849 0.32699 5.06548
4.92000 0.22798 -3.10793 4.82963 0.25384 5.08347
4.93000 0.19677 -3.13454 4.91266 0.18930 5.10196
4.94000 0.16530 -3.15823 4.98720 0.13372 5.12092
4.95000 0.13361 -3.17896 5.05289 0.08744 5.14032
4.96000 0.10173 -3.19669 5.10942 0.05072 5.16014
4.97000 0.06969 -3.21139 5.15651 0.02381 5.18032
4.98000 0.03751 -3.22302 5.19394 0.00690 5.20084
4.99000 0.00524 -3.23157 5.22152 0.00013 5.22166
5.00000 -0.02711 -3.23701 5.23913 0.00360 5.24273
5.01000 -0.05949 -3.23934 5.24668 0.01735 5.26403
5.02000 -0.09188 -3.23856 5.24413 0.04138 5.28551
5.03000 -0.12425 -3.23465 5.23149 0.07563 5.30712
5.04000 -0.15657 -3.22764 5.20884 0.11999 5.32883
5.05000 -0.18879 -3.21754 5.17629 0.17431 5.35060
5.06000 -0.22091 -3.20437 5.13399 0.23839 5.37238
5.07000 -0.25287 -3.18815 5.08214 0.31198 5.39412
5.08000 -0.28466 -3.16892 5.02101 0.39478 5.41579
5.09000 -0.31624 -3.14671 4.95089 0.48646 5.43735
5.10000 -0.34758 -3.12157 4.87210 0.58665 5.45875
5.11000 -0.37866 -3.09355 4.78502 0.69494 5.47996
5.12000 -0.40945 -3.06269 4.69005 0.81088 5.50092
5.13000 -0.43991 -3.02907 4.58762 0.93399 5.52161
5.14000 -0.47002 -2.99272 4.47820 1.06379 5.54199
5.15000 -0.49975 -2.95373 4.36227 1.19975 5.56202
5.16000 -0.52908 -2.91216 4.24034 1.34132 5.58167
5.17000 -0.55799 -2.86808 4.11294 1.48795 5.60089
5.18000 -0.58644 -2.82156 3.98059 1.63908 5.61967
5.19000 -0.61441 -2.77267 3.84386 1.79411 5.63797
5.20000 -0.64188 -2.72150 3.70328 1.95248 5.65576
5.21000 -0.66883 -2.66812 3.55942 2.11360 5.67302
5.22000 -0.69524 -2.61260 3.41284 2.27689 5.68973
5.23000 -0.72108 -2.55503 3.26409 2.44176 5.70586
5.24000 -0.74633 -2.49549 3.11373 2.60765 5.72139
5.25000 -0.77098 -2.43405 2.96230 2.77400 5.73630
5.26000 -0.79501 -2.37080 2.81034 2.94026 5.75060
5.27000 -0.81839 -2.30580 2.65837 3.10588 5.76425
5.28000 -0.84112 -2.23915 2.50689 3.27036 5.77725
5.29000 -0.86317 -2.17090 2.35641 3.43318 5.78959
5.30000 -0.88453 -2.10115 2.20741 3.59387 5.80128
5.31000 -0.90519 -2.02995 2.06035 3.75195 5.81230
5.32000 -0.92513 -1.95738 1.91568 3.90698 5.82266
5.33000 -0.94433 -1.88352 1.77382 4.05854 5.83236
5.34000 -0.96279 -1.80841 1.63518 4.20622 5.84140
5.35000 -0.98050 -1.73214 1.50016 4.34964 5.84980
5.36000 -0.99743 -1.65476 1.36912 4.48844 5.85756
5.37000 -1.01359 -1.57633 1.24241 4.62228 5.86469
5.38000 -1.02895 -1.49692 1.12038 4.75083 5.87121
5.39000 -1.04352 -1.41657 1.00333 4.87381 5.87714
5.40000 -1.05728 -1.33534 0.89156 4.99092 5.88249
5.41000 -1.07023 -1.25328 0.78536 5.10193 5.88728
5.42000 -1.08235 -1.17044 0.68497 5.20657 5.89154
5.43000 -1.09363 -1.08688 0.59065 5.30464 5.89529
5.44000 -1.10408 -1.00262 0.50263 5.39593 5.89856
5.45000 -1.11368 -0.91773 0.42111 5.48026 5.90137
5.46000 -1.12243 -0.83223 0.34631 5.55745 5.90376
5.47000 -1.13033 -0.74618 0.27839 5.62736 5.90575
5.48000 -1.13735 -0.65961 0.21754 5.68983 5.90737
5.49000 -1.14352 -0.57255 0.16391 5.74476 5.90867
5.50000 -1.14880 -0.48505 0.11764 5.79203 5.90967
5.51000 -1.15322 -0.39714 0.07886 5.83155 5.91041
5.52000 -1.15675 -0.30885 0.04770 5.86323 5.91093
5.53000 -1.15939 -0.22023 0.02425 5.88701 5.91126
5.54000 -1.16115 -0.13130 0.00862 5.90282 5.91144
5.55000 -1.16202 -0.04210 0.00089 5.91063 5.91151
5.56000 -1.16199 0.04733 0.00112 5.91039 5.91151
5.57000 -1.16107 0.13697 0.00938 5.90210 5.91148
5.58000 -1.15925 0.22677 0.02571 5.88574 5.91146
5.59000 -1.15653 0.31670 0.05015 5.86133 5.91148
5.60000 -1.15292 0.40673 0.08272 5.82887 5.91159
5.61000 -1.14840 0.49682 0.12341 5.78841 5.91182
5.62000 -1.14298 0.58692 0.17224 5.73998 5.91222
5.63000 -1.13666 0.67700 0.22917 5.68365 5.91282
5.64000 -1.12944 0.76702 0.29416 5.61950 5.91366
5.65000 -1.12132 0.85693 0.36716 5.54762 5.91478
5.66000 -1.11230 0.94668 0.44810 5.46811 5.91622
5.67000 -1.10239 1.03624 0.53689 5.38111 5.91800
5.68000 -1.09158 1.12554 0.63342 5.28675 5.92017
5.69000 -1.07988 1.21453 0.73755 5.18521 5.92276
5.70000 -1.06729 1.30317 0.84912 5.07667 5.92579
5.71000 -1.05382 1.39138 0.96798 4.96133 5.92931
5.72000 -1.03946 1.47912 1.09390 4.83943 5.93333
5.73000 -1.02424 1.56631 1.22667 4.71123 5.93789
5.74000 -1.00814 1.65289 1.36603 4.57699 5.94302
5.75000 -0.99118 1.73879 1.51170 4.43703 5.94873
5.76000 -0.97337 1.82393 1.66337 4.29167 5.95504
5.77000 -0.95470 1.90825 1.82070 4.14128 5.96199
5.78000 -0.93520 1.99165 1.98333 3.98625 5.96957
5.79000 -0.91487 2.07405 2.15085 3.82697 5.97782
5.80000 -0.89373 2.15538 2.32283 3.66391 5.98674
5.81000 -0.87177 2.23554 2.49881 3.49754 5.99635
5.82000 -0.84902 2.31443 2.67830 3.32834 6.00664
5.83000 -0.82549 2.39197 2.86077 3.15686 6.01763
5.84000 -0.80118 2.46807 3.04567 2.98365 6.02932
5.85000 -0.77613 2.54261 3.23242 2.80929 6.04171
5.86000 -0.75034 2.61550 3.42041 2.63439 6.05481
5.87000 -0.72383 2.68663 3.60900 2.45959 6.06859
5.88000 -0.69661 2.75591 3.79753 2.28553 6.08306
5.89000 -0.66871 2.82323 3.98532 2.11288 6.09820
5.90000 -0.64015 2.88848 4.17167 1.94234 6.11401
5.91000 -0.61095 2.95156 4.35587 1.77461 6.13047
5.92000 -0.58113 3.01237 4.53718 1.61038 6.14756
5.93000 -0.55071 3.07079 4.71487 1.45039 6.16526
5.94000 -0.51972 3.12672 4.88820 1.29534 6.18354
5.95000 -0.48819 3.18007 5.05644 1.14596 6.20239
5.96000 -0.45613 3.23074 5.21884 1.00294 6.22178
5.97000 -0.42358 3.27862 5.37469 0.86698 6.24167
5.98000 -0.39057 3.32363 5.52327 0.73876 6.26203
5.99000 -0.35712 3.36568 5.66390 0.61893 6.28283
6.00000 -0.32326 3.40468 5.79592 0.50812 6.30404
6.01000 -0.28903 3.44055 5.91870 0.40692 6.32562
6.02000 -0.25446 3.47322 6.03163 0.31590 6.34753
6.03000 -0.21958 3.50262 6.13418 0.23555 6.36973
6.04000 -0.18442 3.52869 6.22582 0.16635 6.39218
6.05000 -0.14902 3.55137 6.30611 0.10872 6.41483
6.06000 -0.11341 3.57061 6.37463 0.06302 6.43765
6.07000 -0.07762 3.58638 6.43105 0.02954 6.46058
6.08000 -0.04169 3.59863 6.47507 0.00852 6.48360
6.09000 -0.00566 3.60735 6.50648 0.00016 6.50664
6.10000 0.03044 3.61251 6.52513 0.00455 6.52967
6.11000 0.06658 3.61411 6.53091 0.02174 6.55264
6.12000 0.10272 3.61215 6.52381 0.05170 6.57551
6.13000 0.13881 3.60663 6.50387 0.09436 6.59824
6.14000 0.17484 3.59756 6.47122 0.14955 6.62077
6.15000 0.21075 3.58497 6.42601 0.21706 6.64307
6.16000 0.24652 3.56889 6.36850 0.29659 6.66509
6.17000 0.28212 3.54936 6.29899 0.38781 6.68680
6.18000 0.31750 3.52643 6.21784 0.49031 6.70816
6.19000 0.35264 3.50013 6.12547 0.60365 6.72912
6.20000 0.38749 3.47054 6.02234 0.72731 6.74965
6.21000 0.42204 3.43772 5.90896 0.86076 6.76972
6.22000 0.45624 3.40174 5.78590 1.00339 6.78929
6.23000 0.49006 3.36266 5.65375 1.15459 6.80834
6.24000 0.52348 3.32058 5.51313 1.31370 6.82683
6.25000 0.55646 3.27557 5.36469 1.48004 6.84473
6.26000 0.58898 3.22773 5.20912 1.65291 6.86204
6.27000 0.62101 3.17714 5.04711 1.83160 6.87871
6.28000 0.65251 3.12390 4.87936 2.01537 6.89473
6.29000 0.68348 3.06809 4.70659 2.20350 6.91009
6.30000 0.71387 3.00982 4.52951 2.39526 6.92477
6.31000 0.74366 2.94918 4.34884 2.58991 6.93876
6.32000 0.77284 2.88628 4.16530 2.78675 6.95205
6.33000 0.80138 2.82120 3.97958 2.98505 6.96463
6.34000 0.82926 2.75404 3.79238 3.18412 6.97650
6.35000 0.85646 2.68491 3.60437 3.38329 6.98766
6.36000 0.88295 2.61389 3.41621 3.58190 6.99811
6.37000 0.90873 2.54107 3.22853 3.77932 7.00785
6.38000 0.93377 2.46656 3.04196 3.97493 7.01689
6.39000 0.95806 2.39043 2.85709 4.16815 7.02524
6.40000 0.98157 2.31278 2.67448 4.35843 7.03291
6.41000 1.00431 2.23369 2.49468 4.54523 7.03991
6.42000 1.02624 2.15323 2.31820 4.72805 7.04626
6.43000 1.04737 2.07149 2.14554 4.90643 7.05198
6.44000 1.06767 1.98855 1.97716 5.07992 7.05708
6.45000 1.08713 1.90447 1.81350 5.24810 7.06160
6.46000 1.10575 1.81932 1.65496 5.41059 7.06556
6.47000 1.12352 1.73317 1.50194 5.56703 7.06897
6.48000 1.14041 1.64608 1.35479 5.71708 7.07188
6.49000 1.15644 1.55811 1.21386 5.86044 7.07430
6.50000 1.17157 1.46932 1.07946 5.99683 7.07628
6.51000 1.18582 1.37976 0.95187 6.12597 7.07785
6.52000 1.19917 1.28948 0.83138 6.24765 7.07903
6.53000 1.21161 1.19853 0.71824 6.36163 7.07987
6.54000 1.22313 1.10695 0.61267 6.46773 7.08040
6.55000 1.23374 1.01478 0.51489 6.56576 7.08066
6.56000 1.24343 0.92207 0.42511 6.65558 7.08069
6.57000 1.25218 0.82886 0.34350 6.73702 7.08052
6.58000 1.26000 0.73517 0.27024 6.80997 7.08021
6.59000 1.26689 0.64105 0.20547 6.87432 7.07979
6.60000 1.27282 0.54652 0.14934 6.92995 7.07929
6.61000 1.27781 0.45162 0.10198 6.97679 7.07877
6.62000 1.28185 0.35637 0.06350 7.01476 7.07826
6.63000 1.28494 0.26082 0.03401 7.04379 7.07781
6.64000 1.28707 0.16498 0.01361 7.06384 7.07745
6.65000 1.28824 0.06888 0.00237 7.07485 7.07723
6.66000 1.28845 -0.02744 0.00038 7.07681 7.07718
6.67000 1.28769 -0.12396 0.00768 7.06968 7.07736
6.68000 1.28597 -0.22065 0.02434 7.05345 7.07780
6.69000 1.28328 -0.31748 0.05040 7.02813 7.07853
6.70000 1.27962 -0.41442 0.08587 6.99373 7.07960
6.71000 1.27499 -0.51143 0.13078 6.95026 7.08104
6.72000 1.26939 -0.60849 0.18513 6.89776 7.08289
6.73000 1.26282 -0.70556 0.24891 6.83627 7.08518
6.74000 1.25528 -0.80260 0.32208 6.76586 7.08795
6.75000 1.24677 -0.89958 0.40462 6.68660 7.09122
6.76000 1.23729 -0.99645 0.49645 6.59858 7.09504
6.77000 1.22684 -1.09317 0.59751 6.50191 7.09942
6.78000 1.21542 -1.18969 0.70768 6.39671 7.10439
6.79000 1.20304 -1.28597 0.82685 6.28313 7.10998
6.80000 1.18971 -1.38194 0.95488 6.16133 7.11621
6.81000 1.17541 -1.47756 1.09160 6.03151 7.12311
6.82000 1.16016 -1.57277 1.23680 5.89388 7.13068
6.83000 1.14395 -1.66750 1.39027 5.74867 7.13894
6.84000 1.12681 -1.76168 1.55176 5.59616 7.14792
6.85000 1.10872 -1.85524 1.72097 5.43664 7.15761
6.86000 1.08970 -1.94812 1.89758 5.27045 7.16803
6.87000 1.06976 -2.04022 2.08125 5.09794 7.17918
6.88000 1.04890 -2.13147 2.27157 4.91950 7.19107
6.89000 1.02714 -2.22177 2.46813 4.73556 7.20369
6.90000 1.00447 -2.31104 2.67045 4.54660 7.21704
6.91000 0.98092 -2.39918 2.87802 4.35310 7.23112
6.92000 0.95649 -2.48609 3.09031 4.15561 7.24592
6.93000 0.93120 -2.57166 3.30672 3.95470 7.26143
6.94000 0.90506 -2.65580 3.52663 3.75099 7.27762
6.95000 0.87809 -2.73838 3.74937 3.54512 7.29450
6.96000 0.85030 -2.81931 3.97424 3.33778 7.31203
6.97000 0.82171 -2.89845 4.20050 3.12969 7.33019
6.98000 0.79234 -2.97569 4.42737 2.92159 7.34896
6.99000 0.76220 -3.05091 4.65404 2.71427 7.36831
7.00000 0.73133 -3.12400 4.87968 2.50853 7.38821
7.01000 0.69973 -3.19482 5.10343 2.30520 7.40863
7.02000 0.66744 -3.26325 5.32440 2.10513 7.42953
7.03000 0.63447 -3.32917 5.54169 1.90919 7.45088
7.04000 0.60086 -3.39246 5.75438 1.71825 7.47263
7.05000 0.56663 -3.45299 5.96157 1.53318 7.49475
7.06000 0.53181 -3.51065 6.16232 1.35487 7.51719
7.07000 0.49643 -3.56531 6.35572 1.18419 7.53991
7.08000 0.46052 -3.61687 6.54088 1.02198 7.56286
7.09000 0.42411 -3.66522 6.71691 0.86909 7.58600
7.10000 0.38722 -3.71024 6.88295 0.72633 7.60928
7.11000 0.34991 -3.75185 7.03819 0.59446 7.63265
7.12000 0.31220 -3.78994 7.18184 0.47421 7.65605
7.13000 0.27412 -3.82444 7.31317 0.36628 7.67945
7.14000 0.23572 -3.85526 7.43151 0.27129 7.70280
7.15000 0.19703 -3.88233 7.53623 0.18980 7.72603
7.16000 0.15809 -3.90558 7.62678 0.12233 7.74911
7.17000 0.11893 -3.92497 7.70269 0.06930 7.77199
7.18000 0.07960 -3.94044 7.76355 0.03106 7.79461
7.19000 0.04014 -3.95197 7.80904 0.00790 7.81694
7.20000 0.00058 -3.95952 7.83892 0.00000 7.83892
7.21000 -0.03904 -3.96309 7.85304 0.00747 7.86051
7.22000 -0.07867 -3.96266 7.85134 0.03034 7.88168
7.23000 -0.11828 -3.95824 7.83383 0.06854 7.90237
7.24000 -0.15782 -3.94984 7.80063 0.12192 7.92255
7.25000 -0.19726 -3.93750 7.75194 0.19025 7.94219
7.26000 -0.23656 -3.92123 7.68804 0.27321 7.96125
7.27000 -0.27567 -3.90110 7.60928 0.37041 7.97969
7.28000 -0.31457 -3.87714 7.51610 0.48138 7.99748
7.29000 -0.35321 -3.84942 7.40903 0.60558 8.01461
7.30000 -0.39155 -3.81802 7.28862 0.74242 8.03104
7.31000 -0.42955 -3.78300 7.15553 0.89122 8.04675
7.32000 -0.46719 -3.74445 7.01044 1.05128 8.06172
7.33000 -0.50443 -3.70246 6.85410 1.22184 8.07594
7.34000 -0.54123 -3.65713 6.68729 1.40210 8.08939
7.35000 -0.57756 -3.60856 6.51084 1.59122 8.10206
7.36000 -0.61339 -3.55685 6.32558 1.78836 8.11394
7.37000 -0.64869 -3.50211 6.13239 1.99264 8.12503
7.38000 -0.68342 -3.44446 5.93215 2.20318 8.13533
7.39000 -0.71757 -3.38401 5.72575 2.41908 8.14483
7.40000 -0.75110 -3.32087 5.51408 2.63946 8.15355
7.41000 -0.78398 -3.25516 5.29804 2.86344 8.16148
7.42000 -0.81619 -3.18700 5.07849 3.09014 8.16863
7.43000 -0.84771 -3.11651 4.85631 3.31871 8.17502
7.44000 -0.87851 -3.04380 4.63235 3.54832 8.18066
7.45000 -0.90858 -2.96898 4.40742 3.77816 8.18557
7.46000 -0.93789 -2.89217 4.18232 4.00745 8.18977
7.47000 -0.96642 -2.81348 3.95783 4.23545 8.19328
7.48000 -0.99415 -2.73301 3.73468 4.46144 8.19612
7.49000 -1.02107 -2.65088 3.51358 4.68474 8.19831
7.50000 -1.04716 -2.56718 3.29520 4.90470 8.19990
7.51000 -1.07241 -2.48200 3.08017 5.12073 8.20090
7.52000 -1.09680 -2.39545 2.86910 5.33225 8.20135
7.53000 -1.12031 -2.30762 2.66255 5.53873 8.20129
7.54000 -1.14295 -2.21858 2.46106 5.73968 8.20074
7.55000 -1.16468 -2.12843 2.26511 5.93464 8.19974
7.56000 -1.18551 -2.03724 2.07517 6.12318 8.19834
7.57000 -1.20542 -1.94508 1.89166 6.30492 8.19658
7.58000 -1.22441 -1.85202 1.71498 6.47950 8.19448
7.59000 -1.24246 -1.75812 1.54550 6.64660 8.19210
7.60000 -1.25957 -1.66346 1.38355 6.80592 8.18947
7.61000 -1.27573 -1.56808 1.22944 6.95720 8.18664
7.62000 -1.29093 -1.47204 1.08345 7.10021 8.18366
7.63000 -1.30517 -1.37539 0.94584 7.23471 8.18056
7.64000 -1.31844 -1.27817 0.81685 7.36053 8.17739
7.65000 -1.33073 -1.18042 0.69670 7.47749 8.17419
7.66000 -1.34204 -1.08219 0.58557 7.58544 8.17101
7.67000 -1.35237 -0.98352 0.48366 7.68425 8.16790
7.68000 -1.36171 -0.88443 0.39111 7.77379 8.16490
7.69000 -1.37006 -0.78496 0.30808 7.85396 8.16204
7.70000 -1.37741 -0.68514 0.23471 7.92468 8.15938
7.71000 -1.38376 -0.58499 0.17111 7.98585 8.15696
7.72000 -1.38911 -0.48455 0.11739 8.03743 8.15482
7.73000 -1.39345 -0.38383 0.07366 8.07934 8.15300
7.74000 -1.39678 -0.28286 0.04000 8.11154 8.15154
7.75000 -1.39911 -0.18166 0.01650 8.13399 8.15049
7.76000 -1.40042 -0.08025 0.00322 8.14665 8.14987
7.77000 -1.40071 0.02134 0.00023 8.14950 8.14972
7.78000 -1.39999 0.12309 0.00758 8.14252 8.15009
7.79000 -1.39825 0.22498 0.02531 8.12570 8.15100
7.80000 -1.39549 0.32700 0.05346 8.09903 8.15249
7.81000 -1.39171 0.42910 0.09207 8.06253 8.15459
7.82000 -1.38691 0.53128 0.14113 8.01619 8.15732
7.83000 -1.38108 0.63350 0.20066 7.96005 8.16072
7.84000 -1.37424 0.73574 0.27065 7.89414 8.16480
7.85000 -1.36637 0.83796 0.35109 7.81850 8.16958
7.86000 -1.35748 0.94013 0.44192 7.73318 8.17510
7.87000 -1.34757 1.04222 0.54311 7.63825 8.18136
7.88000 -1.33663 1.14419 0.65459 7.53380 8.18839
7.89000 -1.32468 1.24600 0.77626 7.41992 8.19618
7.90000 -1.31171 1.34760 0.90802 7.29674 8.20476
7.91000 -1.29773 1.44895 1.04973 7.16440 8.21413
7.92000 -1.28274 1.54999 1.20123 7.02305 8.22428
7.93000 -1.26673 1.65067 1.36235 6.87289 8.23524
7.94000 -1.24972 1.75092 1.53286 6.71412 8.24698
7.95000 -1.23172 1.85069 1.71252 6.54700 8.25952
7.96000 -1.21271 1.94989 1.90104 6.37179 8.27283
7.97000 -1.19272 2.04846 2.09810 6.18880 8.28691
7.98000 -1.17175 2.14633 2.30336 5.99838 8.30174
7.99000 -1.14980 2.24339 2.51640 5.80091 8.31731
8.00000 -1.12688 2.33957 2.73679 5.59681 8.33360
8.01000 -1.10301 2.43476 2.96404 5.38654 8.35058
8.02000 -1.07819 2.52888 3.19762 5.17061 8.36823
8.03000 -1.05243 2.62182 3.43696 4.94956 8.38652
8.04000 -1.02576 2.71346 3.68142 4.72399 8.40541
8.05000 -0.99817 2.80369 3.93033 4.49454 8.42487
8.06000 -0.96969 2.89239 4.18297 4.26189 8.44486
8.07000 -0.94033 2.97945 4.43857 4.02678 8.46535
8.08000 -0.91011 3.06474 4.69632 3.78997 8.48629
8.09000 -0.87904 3.14812 4.95534 3.55229 8.50762
8.10000 -0.84715 3.22947 5.21474 3.31458 8.52932
8.11000 -0.81446 3.30864 5.47357 3.07776 8.55132
8.12000 -0.78098 3.38551 5.73085 2.84273 8.57358
8.13000 -0.74676 3.45993 5.98557 2.61047 8.59604
8.14000 -0.71179 3.53177 6.23669 2.38196 8.61865
8.15000 -0.67613 3.60088 6.48316 2.15819 8.64135
8.16000 -0.63979 3.66712 6.72389 1.94019 8.66408
8.17000 -0.60280 3.73037 6.95782 1.72898 8.68680
8.18000 -0.56519 3.79048 7.18386 1.52558 8.70944
8.19000 -0.52700 3.84732 7.40093 1.33101 8.73194
8.20000 -0.48825 3.90076 7.60798 1.14627 8.75425
8.21000 -0.44899 3.95069 7.80398 0.97233 8.77631
8.22000 -0.40925 3.99698 7.98793 0.81012 8.79806
8.23000 -0.36907 4.03953 8.15889 0.66056 8.81945
8.24000 -0.32847 4.07822 8.31594 0.52449 8.84043
8.25000 -0.28752 4.11297 8.45824 0.40269 8.86093
8.26000 -0.24623 4.14368 8.58504 0.29588 8.88092
8.27000 -0.20466 4.17028 8.69562 0.20473 8.90034
8.28000 -0.16284 4.19270 8.78937 0.12977 8.91915
8.29000 -0.12082 4.21089 8.86579 0.07151 8.93730
8.30000 -0.07863 4.22479 8.92443 0.03031 8.95474
8.31000 -0.03633 4.23438 8.96498 0.00647 8.97145
8.32000 0.00604 4.23962 8.98721 0.00018 8.98739
8.33000 0.04844 4.24052 8.99101 0.01151 9.00252
8.34000 0.09084 4.23707 8.97637 0.04044 9.01681
8.35000 0.13317 4.22928 8.94338 0.08686 9.03024
8.36000 0.17541 4.21717 8.89226 0.15053 9.04279
8.37000 0.21750 4.20079 8.82331 0.23112 9.05444
8.38000 0.25941 4.18018 8.73694 0.32822 9.06516
8.39000 0.30109 4.15539 8.63365 0.44131 9.07496
8.40000 0.34250 4.12651 8.51403 0.56979 9.08382
8.41000 0.38361 4.09359 8.37875 0.71298 9.09173
8.42000 0.42436 4.05674 8.22858 0.87013 9.09870
8.43000 0.46473 4.01605 8.06432 1.04041 9.10473
8.44000 0.50467 3.97161 7.88686 1.22297 9.10983
8.45000 0.54415 3.92355 7.69713 1.41687 9.11400
8.46000 0.58313 3.87197 7.49609 1.62116 9.11725
8.47000 0.62158 3.81701 7.28476 1.83485 9.11961
8.48000 0.65946 3.75877 7.06417 2.05692 9.12109
8.49000 0.69674 3.69740 6.83537 2.28634 9.12171
8.50000 0.73340 3.63302 6.59940 2.52210 9.12150
8.51000 0.76939 3.56576 6.35733 2.76314 9.12048
8.52000 0.80470 3.49577 6.11021 3.00847 9.11868
8.53000 0.83930 3.42318 5.85907 3.25707 9.11614
8.54000 0.87316 3.34812 5.60494 3.50796 9.11289
8.55000 0.90625 3.27072 5.34879 3.76018 9.10897
8.56000 0.93856 3.19111 5.09160 4.01281 9.10441
8.57000 0.97007 3.10944 4.83429 4.26497 9.09926
8.58000 1.00075 3.02581 4.57776 4.51580 9.09355
8.59000 1.03058 2.94036 4.32285 4.76449 9.08734
8.60000 1.05955 2.85320 4.07036 5.01029 9.08066
8.61000 1.08764 2.76444 3.82108 5.25248 9.07356
8.62000 1.11483 2.67421 3.57571 5.49038 9.06608
8.63000 1.14112 2.58261 3.33493 5.72336 9.05828
8.64000 1.16648 2.48973 3.09937 5.95084 9.05021
8.65000 1.19091 2.39567 2.86962 6.17228 9.04190
8.66000 1.21439 2.30053 2.64621 6.38720 9.03341
8.67000 1.23691 2.20439 2.42966 6.59514 9.02480
8.68000 1.25847 2.10733 2.22042 6.79569 9.01610
8.69000 1.27906 2.00943 2.01890 6.98848 9.00738
8.70000 1.29866 1.91076 1.82549 7.17317 8.99867
8.71000 1.31727 1.81138 1.64055 7.34948 8.99003
8.72000 1.33489 1.71136 1.46438 7.51712 8.98150
8.73000 1.35150 1.61076 1.29727 7.67587 8.97314
8.74000 1.36710 1.50962 1.13948 7.82552 8.96500
8.75000 1.38169 1.40800 0.99123 7.96588 8.95711
8.76000 1.39526 1.30594 0.85273 8.09679 8.94953
8.77000 1.40780 1.20347 0.72417 8.21812 8.94230
8.78000 1.41933 1.10064 0.60571 8.32975 8.93546
8.79000 1.42982 0.99749 0.49749 8.43156 8.92905
8.80000 1.43927 0.89403 0.39964 8.52349 8.92313
8.81000 1.44770 0.79030 0.31229 8.60544 8.91772
8.82000 1.45508 0.68633 0.23552 8.67735 8.91287
8.83000 1.46142 0.58213 0.16944 8.73918 8.90861
8.84000 1.46672 0.47773 0.11411 8.79087 8.90498
8.85000 1.47098 0.37315 0.06962 8.83239 8.90201
8.86000 1.47418 0.26841 0.03602 8.86371 8.89973
8.87000 1.47634 0.16352 0.01337 8.88480 8.89817
8.88000 1.47745 0.05850 0.00171 8.89564 8.89735
8.89000 1.47751 -0.04662 0.00109 8.89622 8.89731
8.90000 1.47652 -0.15184 0.01153 8.88653 8.89806
8.91000 1.47448 -0.25714 0.03306 8.86656 8.89962
8.92000 1.47138 -0.36249 0.06570 8.83631 8.90201
8.93000 1.46723 -0.46789 0.10946 8.79579 8.90525
8.94000 1.46202 -0.57330 0.16434 8.74501 8.90935
8.95000 1.45576 -0.67872 0.23033 8.68398 8.91431
8.96000 1.44845 -0.78410 0.30741 8.61274 8.92015
8.97000 1.44008 -0.88944 0.39555 8.53131 8.92686
