   1.51999962       9.56757553E-03 -0.256734878       2.87022889E-02  -2.99986267     -0.770169377      -7.36887846E-03  0.741518974       3.36799631E-03  0.744886994    
   1.55999959       2.81909248E-03 -0.253608584       8.45726579E-03  -2.99998808     -0.760822713      -2.14483542E-03  0.723569810       2.93822610E-04  0.723863661    
   1.59999955      -3.83472117E-03 -0.250001252      -1.15041360E-02  -2.99997807     -0.749998271       2.87604821E-03  0.703132033       5.39405679E-04  0.703671455    
   1.63999951      -1.03813633E-02 -0.245924741      -3.11435312E-02  -2.99983835     -0.737734497       7.65896495E-03  0.680388510       3.96441249E-03  0.684352934    
   1.67999947      -1.68086700E-02 -0.241391703      -5.04236370E-02  -2.99957609     -0.724072814       1.21718468E-02  0.655537009       1.03934268E-02  0.665930450    
   1.71999943      -2.31048297E-02 -0.236415550      -6.93083182E-02  -2.99919939     -0.709057331       1.63855646E-02  0.628788471       1.96378753E-02  0.648426354    
   1.75999939      -2.92584058E-02 -0.231010437      -8.77626985E-02  -2.99871588     -0.692734659       2.02740990E-02  0.600365520       3.14916447E-02  0.631857157    
   1.79999936      -3.52583528E-02 -0.225191176     -0.105753139      -2.99813557     -0.675153673       2.38146745E-02  0.570499480       4.57266904E-02  0.616226196    
   1.83999932      -4.10940386E-02 -0.218973249     -0.123247430      -2.99746728     -0.656365097       2.69878879E-02  0.539429426       6.21149763E-02  0.601544380    
   1.87999928      -4.67552543E-02 -0.212372735     -0.140214667      -2.99672151     -0.636421919       2.97777727E-02  0.507399499       8.04065317E-02  0.587806046    
   1.91999924      -5.22322282E-02 -0.205406293     -0.156625450      -2.99590850     -0.615378439       3.21718529E-02  0.474657118      0.100342609      0.574999750    
   1.95999920      -5.75156510E-02 -0.198091090     -0.172451839      -2.99503946     -0.593290627       3.41611728E-02  0.441450924      0.121660098      0.563111007    
   1.99999917      -6.25966787E-02 -0.190444797     -0.187667415      -2.99412441     -0.570215404       3.57402824E-02  0.408028752      0.144100249      0.552129030    
   2.03999925      -6.74669445E-02 -0.182485521     -0.202247322      -2.99317479     -0.546211064       3.69072072E-02  0.374635875      0.167386785      0.542022645    
   2.07999921      -7.21185803E-02 -0.174231783     -0.216168225      -2.99220181     -0.521336675       3.76633778E-02  0.341513038      0.191252202      0.532765269    
   2.11999917      -7.65442103E-02 -0.165702462     -0.229408473      -2.99121571     -0.495651811       3.80135477E-02  0.308894694      0.215433359      0.524328053    
   2.15999913      -8.07369798E-02 -0.156916752     -0.241947889      -2.99022770     -0.469216824       3.79656777E-02  0.277007252      0.239667147      0.516674399    
   2.19999909      -8.46905336E-02 -0.147894144     -0.253767997      -2.98924780     -0.442092240       3.75308022E-02  0.246067643      0.263699204      0.509766817    
   2.23999906      -8.83990526E-02 -0.138654336     -0.264851898      -2.98828602     -0.414338797       3.67228612E-02  0.216281533      0.287283957      0.503565490    
   2.27999902      -9.18572471E-02 -0.129217267     -0.275184363      -2.98735237     -0.386017501       3.55585702E-02  0.187842384      0.310184568      0.498026967    
   2.31999898      -9.50603560E-02 -0.119603001     -0.284751773      -2.98645544     -0.357189029       3.40571627E-02  0.160929874      0.332177430      0.493107319    
   2.35999894      -9.80041549E-02 -0.109831728     -0.293542027      -2.98560429     -0.327914089       3.22402306E-02  0.135708854      0.353056371      0.488765240    
